Title:The NANOGrav 11yr Data Set: Limits on Supermassive Black Hole Binaries in Galaxies within 500Mpc
Authors: Arzoumanian et al. Corresponding author: Maria Charisi [maria.charisi[at]nanograv.org]
Table: 2MRS galaxy catalog with estimates of the SMBH mass and distance, along with the GW strain upper limit towards the direction of each galaxy.
================================================================================
Byte-by-byte Description of file: datafile.txt
--------------------------------------------------------------------------------
   Bytes Format Units       Label            Explanations
--------------------------------------------------------------------------------
   1- 16 A16    ---         Name             Source Name
  17- 21 F5.2   Mpc         Dist             Galaxy Distance in Mpc
  22- 24 F3.2   [solMass]   BHMassfbulge1    SMBH mass assuming fbulge=1
  25- 27 F3.2   [solMass]   BHMassfbulge031  SMBH mass assuming fbulge=0.31
  28- 30 F3.2   [solMass] e_BHMassfbulge1    SMBH mass uncertainty
21033632-5141329 239.86 9.26 8.72 0.45 2.36e-15 1 5
21273960-0106078 126.10 8.45 7.92 0.44 2.25e-15 3 5
21440469-0827351 261.79 9.21 8.68 0.43 2.34e-15 1 5
22030604+6307428 172.17 8.88 8.35 0.43 3.76e-15 3 5
22270153-6444199 150.37 8.68 8.14 0.43 2.92e-15 3 5
22482427-3252291 235.02 9.17 8.63 0.44 2.62e-15 3 5
22505775-4015223 141.33 8.60 8.06 0.43 2.65e-15 3 5
23132346-5344261 214.77 9.04 8.51 0.44 3.10e-15 1 5
23195444+0823579 53.70 7.65 7.12 0.45 3.15e-15 1 5
23235190-0426360 76.81 7.94 7.41 0.43 2.87e-15 3 5
23375419+7205259 170.87 8.91 8.37 0.45 4.07e-15 3 5
00382099+5422341 170.95 8.82 8.28 0.45 4.27e-15 3 5
00455159-3111595 79.42 7.23 7.23 0.44 3.70e-15 1 4
01220923-0953182 94.18 8.23 7.69 0.45 4.43e-15 1 5
01473611-1340141 74.79 7.90 7.90 0.46 5.34e-15 3 4
02060646-4230127 221.77 9.13 8.60 0.44 4.56e-15 3 5
02375750-6203407 212.84 8.98 8.44 0.44 4.54e-15 3 5
03065736+4728241 148.80 8.69 8.15 0.44 6.85e-15 3 5
03200796+0955487 107.30 8.33 7.80 0.45 8.18e-15 3 5
03523499+1352363 142.49 8.77 8.23 0.43 9.06e-15 3 5
04373202-2153150 129.35 8.46 7.93 0.44 9.18e-15 3 5
04374602-4715119 141.19 8.10 8.10 0.43 6.78e-15 3 4
05241135-0949344 289.71 9.37 8.83 0.45 1.13e-14 1 5
05401845-2308325 157.02 8.66 8.13 0.43 1.09e-14 1 5
06252330-5403182 196.27 8.97 8.43 0.44 5.74e-15 3 5
06430666-3643059 133.53 8.51 7.98 0.44 8.23e-15 3 5
07014808+2434406 126.56 8.47 7.94 0.45 1.10e-14 3 5
08271137-0104007 233.92 9.06 8.53 0.44 9.77e-15 3 5
09135198+5050333 125.65 8.46 7.93 0.44 6.34e-15 3 5
10471290-4257082 257.27 9.21 8.67 0.44 4.60e-15 3 5
11065067+1427234 226.95 9.05 8.52 0.44 4.58e-15 3 5
11161397+8001433 182.04 8.82 8.29 0.45 5.17e-15 3 5
11202010-0427149 123.58 8.42 7.89 0.43 4.68e-15 3 5
12003833+1042267 193.89 8.93 8.93 0.43 4.04e-15 3 4
12080540-4617382 153.52 8.66 8.13 0.43 3.32e-15 3 5
12085021-0653352 133.04 8.49 7.96 0.44 4.02e-15 3 5
13114886+6239048 152.55 8.67 8.13 0.44 4.28e-15 3 5
13173012+4746591 119.79 8.40 7.86 0.44 3.63e-15 3 5
13324199-2702157 194.29 8.92 8.38 0.44 2.95e-15 3 5
13423956+4535032 169.61 8.93 8.40 0.43 3.24e-15 3 5
13571845-2811401 73.45 7.99 7.46 0.42 2.69e-15 1 5
14193439+2636584 167.29 8.76 8.22 0.43 2.74e-15 3 5
15175595-6924080 330.63 9.39 8.86 0.42 3.01e-15 3 5
15262132-0656118 156.80 8.73 8.20 0.43 2.70e-15 3 5
15352738+5423023 201.39 8.99 8.45 0.46 3.40e-15 3 5
15392154-2446157 183.86 8.88 8.34 0.44 2.63e-15 3 5
16102972-3207021 120.55 8.57 8.04 0.43 2.68e-15 3 5
16210503+3955027 141.75 8.61 8.08 0.46 2.81e-15 3 5
17012912+3019302 148.43 7.79 7.79 0.43 2.41e-15 3 4
17042660+7017238 113.94 8.35 7.82 0.43 3.88e-15 3 5
17261679+6744544 174.81 8.79 8.25 0.44 3.71e-15 3 5
17483722+8405271 210.80 8.98 8.44 0.46 4.28e-15 3 5
17530615+1434076 178.64 8.91 8.37 0.45 2.20e-15 3 5
18533649+6613555 163.40 8.77 8.24 0.44 3.62e-15 3 5
19275617-2928460 99.63 8.22 7.69 0.42 2.11e-15 3 5
22045835+4403325 132.93 8.63 8.10 0.42 3.01e-15 3 5
22070394-4452048 126.17 8.44 7.91 0.44 2.52e-15 3 5
22575541+0351400 268.32 9.30 8.77 0.43 2.73e-15 3 5
00303042-5727027 123.79 8.44 7.91 0.43 3.55e-15 3 5
01052900-0653446 109.26 8.30 7.77 0.42 4.43e-15 3 5
01250707-3800277 84.45 8.05 7.52 0.44 4.44e-15 3 5
01385874-0543104 213.14 8.98 8.45 0.42 5.17e-15 3 5
02005491-3155111 83.94 7.25 7.25 0.43 4.78e-15 1 4
03080500+3427410 163.85 8.81 8.28 0.44 7.05e-15 3 5
03383809+0821589 123.68 8.53 8.00 0.44 9.29e-15 3 5
03503267+3631567 79.50 7.13 7.13 0.44 8.16e-15 3 4
04210683+6604323 116.97 8.54 8.01 0.45 6.01e-15 3 5
04242582-5324067 162.17 8.70 8.17 0.45 5.43e-15 1 5
04401376-0451572 85.90 8.07 7.54 0.45 1.04e-14 1 5
06050355+7522031 73.22 8.11 7.57 0.44 6.04e-15 3 5
06524601+4706566 88.15 8.13 7.59 0.45 8.23e-15 3 5
07125694+4548123 146.70 8.64 8.11 0.44 8.23e-15 3 5
07353643+3945532 373.80 9.55 9.02 0.44 8.23e-15 3 5
07355195-7140267 127.37 8.57 8.04 0.46 4.08e-15 3 5
07541814+0322597 116.09 8.38 7.84 0.45 1.07e-14 3 5
08401468-0227109 246.58 9.18 8.65 0.46 9.77e-15 1 5
09195453+3255594 212.77 9.02 8.49 0.43 7.03e-15 3 5
09554445-2731371 184.36 8.83 8.30 0.45 5.09e-15 3 5
10135809-0922500 279.35 9.22 8.69 0.44 5.88e-15 3 5
10302093+0713074 162.60 8.70 8.17 0.44 5.54e-15 3 5
10374308+5501404 198.78 8.92 8.38 0.43 5.19e-15 3 5
11144267-7057119 112.19 8.34 7.80 0.43 3.54e-15 3 5
11501218+4204298 26.67 6.95 6.95 0.41 4.37e-15 3 4
12322787-3622127 77.45 7.29 7.29 0.45 3.22e-15 3 4
12345659+5331544 281.80 9.43 8.90 0.45 3.93e-15 3 5
12365067+2716409 101.10 8.23 7.70 0.43 3.43e-15 3 5
12582169+2808557 119.01 7.35 7.35 0.40 3.17e-15 3 3
12585137+5915508 188.58 8.94 8.40 0.45 3.95e-15 3 5
13555952-0115424 85.90 8.19 7.66 0.45 2.83e-15 1 5
14113425-3309190 234.36 9.06 8.52 0.43 2.54e-15 3 5
14225735+3731384 143.41 8.61 8.08 0.44 3.04e-15 3 5
15194088-4857466 149.86 8.67 8.14 0.44 2.93e-15 3 5
15211727+1257012 102.07 8.26 7.73 0.44 2.38e-15 3 5
15322761+4148426 183.09 8.92 8.39 0.43 2.73e-15 3 5
16024254+4111499 147.48 7.83 7.83 0.45 2.81e-15 3 4
16302675+2603364 213.01 9.04 8.51 0.43 2.23e-15 3 5
16510137-2629321 123.42 8.47 7.93 0.44 2.28e-15 3 5
16551052+3654222 105.64 8.33 7.79 0.43 2.50e-15 3 5
17162141+0703108 103.14 8.25 7.71 0.43 2.06e-15 3 5
17220809+3046076 208.28 9.04 8.50 0.45 2.31e-15 3 5
17560856+6417009 121.17 8.45 7.91 0.44 3.71e-15 3 5
18033046+4747452 140.10 8.54 8.01 0.44 2.65e-15 3 5
18232156+3421477 315.48 9.45 8.91 0.43 2.23e-15 3 5
18574796+3801108 228.34 9.11 8.57 0.44 2.35e-15 3 5
19511265-2703020 209.39 9.05 8.51 0.43 2.18e-15 3 5
20404822-4204212 161.32 8.72 8.18 0.45 2.16e-15 3 5
20501046-2659308 121.30 8.42 7.88 0.45 2.21e-15 3 5
21180762-1551054 187.04 8.87 8.34 0.45 2.15e-15 3 5
21235975+0115111 213.85 9.03 8.50 0.44 2.25e-15 3 5
21541416-2329033 135.11 8.54 8.00 0.42 2.26e-15 3 5
21580446-7300499 87.09 8.07 7.54 0.44 2.63e-15 1 5
22041914+0333511 259.34 9.19 8.66 0.44 2.53e-15 3 5
22340020+2016330 77.79 7.99 7.46 0.44 2.98e-15 3 5
22551685+5038575 211.85 8.98 8.44 0.44 3.57e-15 3 5
23180252-2810306 325.28 9.40 8.86 0.42 2.76e-15 3 5
23351485+2702200 244.46 9.19 8.65 0.45 3.67e-15 3 5
23433649-4117533 218.42 9.01 8.47 0.43 2.99e-15 3 5
00064339-2504467 141.58 7.75 7.75 0.45 3.02e-15 3 4
00143192+0000303 273.40 9.34 8.80 0.43 3.73e-15 3 5
00180662+5322591 160.04 8.81 8.27 0.45 4.27e-15 3 5
00512773-5836514 115.27 8.33 7.80 0.46 3.55e-15 3 5
01375252+0346312 241.14 9.12 8.59 0.43 5.14e-15 3 5
02230586+1119282 163.76 8.75 8.21 0.44 6.13e-15 3 5
02243236+4234455 91.94 8.19 7.66 0.43 6.23e-15 3 5
03302308+4017418 67.09 7.85 7.31 0.42 7.02e-15 3 5
04273744+5810278 215.81 9.09 8.56 0.43 6.63e-15 3 5
05493232+1459519 73.93 8.09 7.56 0.42 1.33e-14 3 5
06213029-5102343 103.75 8.23 7.70 0.44 6.55e-15 1 5
06242290-3917375 214.27 8.98 8.45 0.43 7.16e-15 3 5
06595455+1423470 183.86 8.85 8.31 0.44 1.23e-14 3 5
07415700-6231144 153.45 8.15 8.15 0.44 4.91e-15 1 4
09113559-0657131 293.83 9.35 8.82 0.42 8.80e-15 3 5
09222381-1720324 117.48 8.37 7.84 0.45 6.78e-15 1 5
09424758+6526213 165.87 8.81 8.28 0.45 5.51e-15 3 5
10173965+2248358 26.66 6.89 6.36 0.46 5.61e-15 3 5
10222853+1545135 194.55 8.96 8.43 0.45 6.01e-15 3 5
10411310-8309033 104.70 8.36 7.83 0.44 3.66e-15 1 5
10530384+0437542 89.53 6.34 6.34 0.42 5.26e-15 3 3
11295709+5213248 210.15 8.97 8.44 0.44 4.45e-15 3 5
11445486+1946349 123.57 7.68 7.68 0.43 4.18e-15 3 4
12075837+2247445 99.61 8.20 7.66 0.44 4.03e-15 3 5
12241563+2017221 282.98 9.27 8.74 0.44 3.63e-15 3 5
13023155+3828423 163.73 8.76 8.23 0.44 3.66e-15 3 5
13042824+2640192 160.05 8.18 8.18 0.44 3.17e-15 3 4
13343672+4609144 161.69 8.70 8.17 0.45 3.63e-15 3 5
13443594-2955594 194.29 8.92 8.39 0.44 2.69e-15 3 5
14151382+1552396 84.63 8.07 7.53 0.43 2.96e-15 3 5
14331434+0239095 132.38 8.52 7.99 0.46 2.70e-15 3 5
14343217+3058290 132.34 7.69 7.69 0.43 2.65e-15 3 4
15495846+4204415 155.67 8.67 8.13 0.45 2.81e-15 3 5
15570664-3251147 185.98 8.87 8.34 0.45 2.68e-15 3 5
16275871+3936139 130.61 8.49 7.96 0.45 2.63e-15 1 5
16393265+5346437 473.91 9.93 9.40 0.44 3.00e-15 3 5
18395164-7700326 84.11 8.05 7.52 0.45 2.87e-15 3 5
19071882+4059336 210.32 8.97 8.44 0.45 2.68e-15 3 5
19325416+7930215 262.31 9.34 8.81 0.43 3.82e-15 3 5
20021601+4437115 116.80 8.48 7.95 0.42 2.68e-15 3 5
20232948+1942253 202.03 9.16 8.63 0.44 2.46e-15 3 5
22385080+3418109 85.69 7.34 7.34 0.45 2.97e-15 3 4
22545030+2148234 116.75 7.64 7.64 0.44 2.98e-15 3 4
23500219-2552268 247.29 9.14 8.61 0.45 3.02e-15 3 5
00213591+4316466 241.78 9.09 8.56 0.45 4.22e-15 3 5
00384058+2935114 128.22 8.48 7.95 0.45 4.05e-15 1 5
01310758-4414251 255.34 9.29 8.76 0.44 4.10e-15 3 5
01545191-5210305 204.45 8.94 8.40 0.46 4.28e-15 3 5
02210727+1600586 131.42 8.51 7.97 0.44 6.13e-15 3 5
02241394+2646559 132.71 8.55 8.02 0.43 6.18e-15 3 5
03201725+8014466 33.44 5.98 5.98 0.44 5.42e-15 3 4
03274609+3115272 188.84 9.02 8.49 0.44 7.74e-15 3 5
04180114-0430041 125.19 8.46 7.93 0.44 1.04e-14 3 5
04291840-0437055 174.05 8.87 8.34 0.42 1.04e-14 3 5
05035693+6754413 277.96 9.26 8.73 0.47 7.02e-15 3 5
05212315-0622020 194.25 8.90 8.36 0.44 1.14e-14 3 5
05242653-4306065 207.50 9.05 8.52 0.43 7.23e-15 3 5
05421562-5520342 147.90 8.65 8.12 0.43 5.71e-15 1 5
06091053-5424244 105.26 7.82 7.82 0.42 5.74e-15 3 4
07244226-2729307 98.45 8.35 7.81 0.43 9.08e-15 3 5
07560235-0609282 232.25 9.05 8.52 0.44 1.08e-14 1 5
08183517-1445107 209.99 9.01 8.48 0.44 9.14e-15 3 5
09232812-6252562 71.59 7.95 7.41 0.44 4.79e-15 3 5
09554887-0005491 362.82 9.60 9.07 0.44 6.39e-15 3 5
10183820-1819501 197.68 8.91 8.38 0.43 5.15e-15 1 5
10372218+3704395 140.59 8.59 8.05 0.45 5.73e-15 1 5
10434738-4230081 259.72 9.23 8.70 0.44 4.60e-15 3 5
11102621+5824080 201.78 8.90 8.37 0.43 4.77e-15 3 5
11520483-0443003 91.69 8.15 7.62 0.45 4.02e-15 3 5
13270648-1134462 125.30 8.44 7.90 0.45 2.97e-15 1 5
13311950-3113440 194.29 8.89 8.36 0.44 2.94e-15 3 5
13424753+5531167 154.62 8.69 8.16 0.44 3.65e-15 3 5
13523591+2134383 128.63 8.46 7.93 0.42 2.79e-15 3 5
14464864-0157307 190.14 8.86 8.32 0.43 2.70e-15 3 5
14541512+4925503 163.96 8.79 8.25 0.45 3.11e-15 3 5
14571162+4937446 282.58 9.32 8.79 0.43 3.11e-15 3 5
16304692+0330313 146.42 8.65 8.12 0.43 2.20e-15 3 5
17082207+0057506 134.38 8.58 8.05 0.44 2.21e-15 3 5
18295008+5147208 135.68 8.53 8.00 0.45 2.92e-15 3 5
18422637+7046311 112.37 8.33 7.79 0.44 3.56e-15 3 5
20005945-1408248 157.01 8.80 8.26 0.45 2.15e-15 3 5
20033878+2132359 123.29 8.51 7.97 0.45 2.15e-15 3 5
20101010-1528491 267.35 9.23 8.69 0.45 2.15e-15 3 5
21320875+2903213 185.21 8.90 8.36 0.44 2.60e-15 3 5
21540226+1503557 126.12 8.45 7.91 0.44 2.58e-15 3 5
22164365-2545173 257.54 9.25 8.72 0.46 2.51e-15 3 5
22475031-6124055 150.08 7.84 7.84 0.44 2.92e-15 3 4
23193378+0929415 110.32 7.21 7.21 0.45 3.59e-15 3 4
00561070-0107007 229.07 9.15 8.62 0.44 4.79e-15 1 5
01054841-4823544 136.14 8.53 8.00 0.46 4.10e-15 1 5
01244623+0204312 134.87 8.50 7.97 0.45 5.14e-15 3 5
02154128+5018417 108.02 8.46 7.93 0.45 5.86e-15 3 5
02485968+4706124 108.14 8.30 8.30 0.45 6.85e-15 1 4
03372117+0521169 134.08 8.63 8.10 0.43 9.29e-15 3 5
04323045-0509187 63.46 7.77 7.23 0.44 1.04e-14 3 5
05110914+0619216 147.31 8.67 8.13 0.44 1.25e-14 3 5
05202067-1423478 240.09 9.15 8.61 0.43 1.00e-14 3 5
05362279+0820257 148.34 8.65 8.12 0.44 1.20e-14 3 5
05401415-3848285 157.75 8.72 8.18 0.45 7.23e-15 1 5
06534549+1122363 154.18 8.70 8.17 0.45 1.23e-14 3 5
07032838-7024589 149.27 8.66 8.12 0.44 4.08e-15 1 5
07080205+1309523 194.03 8.93 8.40 0.44 1.11e-14 3 5
07125076+0856376 267.35 9.29 8.76 0.46 1.11e-14 3 5
07231041+5904402 224.47 9.06 8.52 0.45 6.68e-15 3 5
07342223+2651446 340.50 9.55 9.01 0.45 9.62e-15 3 5
07454444+0458525 52.00 7.07 7.07 0.43 1.14e-14 1 4
08121085+1115519 165.94 8.75 8.21 0.43 1.02e-14 1 5
08202167+5408209 51.87 7.57 7.03 0.43 6.17e-15 3 5
08595333+1310548 134.79 8.50 7.97 0.44 8.90e-15 3 5
11390376-0419019 246.35 9.21 8.68 0.42 4.33e-15 3 5
13425364-1100556 373.93 9.68 9.14 0.43 2.72e-15 3 5
14075761+0810571 261.00 9.14 8.60 0.44 2.67e-15 3 5
14501641+1643086 164.04 8.17 8.17 0.45 2.61e-15 3 4
15013880+1025132 137.25 8.57 8.04 0.42 2.61e-15 3 5
15070065-3506049 262.37 9.26 8.73 0.44 2.61e-15 3 5
15253405+0241473 224.68 9.02 8.48 0.45 2.51e-15 3 5
16015888+1234261 154.09 8.76 8.23 0.43 2.19e-15 3 5
16262989-7210251 295.19 9.49 8.96 0.45 2.52e-15 3 5
16275487-6454388 94.62 8.27 7.74 0.44 2.68e-15 1 5
16361717+5503268 246.38 9.16 8.62 0.44 3.00e-15 3 5
17025084-0328188 143.05 8.62 8.08 0.44 2.18e-15 3 5
17122875+6403385 316.43 9.46 8.93 0.42 3.71e-15 3 5
17493579+1635137 165.23 8.74 8.20 0.44 2.20e-15 3 5
18130358+5709149 252.37 9.28 8.75 0.43 2.92e-15 3 5
18380446+3713419 93.15 8.18 7.64 0.46 2.35e-15 3 5
19294638-5251206 197.46 8.95 8.42 0.42 2.24e-15 3 5
21124376+3520263 230.12 9.07 8.54 0.43 2.58e-15 3 5
21184093-3932360 250.29 9.17 8.64 0.43 2.24e-15 3 5
21394588-2224231 145.11 8.60 8.60 0.42 2.26e-15 3 4
22011328-3353179 113.60 8.36 7.82 0.45 2.35e-15 3 5
22132719+3711021 77.08 8.11 7.58 0.43 2.97e-15 3 5
22291824+3536498 86.09 8.19 7.66 0.43 2.97e-15 3 5
22414338+0845249 151.70 8.64 8.10 0.43 3.02e-15 3 5
22495193+5306490 200.91 9.00 8.46 0.42 3.29e-15 3 5
22572699+4540438 117.25 8.48 7.95 0.44 3.57e-15 3 5
01131141+1303063 207.31 8.94 8.41 0.44 4.58e-15 3 5
01230438-4354515 93.05 8.19 7.66 0.44 3.90e-15 3 5
01234069-0149480 87.90 7.06 7.06 0.40 5.17e-15 1 3
01291837-1316471 199.63 8.96 8.42 0.43 4.64e-15 3 5
02012654+2844035 69.44 7.90 7.36 0.45 5.56e-15 3 5
02093460+0605467 98.33 8.23 7.69 0.43 6.63e-15 3 5
02472848-0016053 89.92 8.13 7.59 0.44 6.81e-15 3 5
03191152-0824512 134.26 8.55 8.01 0.44 8.27e-15 1 5
03193810-1628583 196.28 8.92 8.39 0.45 8.06e-15 3 5
04033873-5437201 194.97 9.02 8.49 0.46 5.43e-15 1 5
04260438-4827334 294.23 9.29 8.76 0.44 6.78e-15 3 5
05123412-3951374 71.77 6.94 6.94 0.44 8.48e-15 1 4
05294352-6032289 161.98 8.69 8.15 0.43 5.05e-15 3 5
06023722-6341034 117.52 8.37 7.83 0.44 5.10e-15 3 5
06262079-5415319 207.66 9.11 8.57 0.44 5.74e-15 3 5
07005497+6315522 170.49 8.79 8.26 0.45 6.72e-15 3 5
07404615-7953573 171.39 8.87 8.33 0.44 3.45e-15 3 5
08000858-5309425 178.73 8.85 8.32 0.42 5.49e-15 3 5
08465586-6516446 151.13 8.73 8.20 0.46 4.69e-15 3 5
09063909+3352078 219.53 9.01 8.48 0.45 7.64e-15 3 5
09113972+4638229 64.03 7.76 7.76 0.45 6.34e-15 3 4
09495698-3730019 185.16 8.88 8.35 0.44 5.64e-15 3 5
10105756+8044142 134.53 8.55 8.01 0.44 5.17e-15 3 5
11551498+5919085 140.43 8.58 8.04 0.43 4.77e-15 3 5
12263066+1638020 198.19 8.97 8.97 0.45 3.63e-15 3 4
12360480+2653581 118.23 8.37 7.83 0.44 3.43e-15 3 5
12422069-1049336 223.92 9.03 8.49 0.46 3.49e-15 3 5
13320877+7650258 132.34 8.51 7.98 0.45 4.03e-15 3 5
13381305+3249224 111.40 7.61 7.61 0.43 3.21e-15 3 4
13403414-2155470 149.85 8.00 8.00 0.46 2.95e-15 3 4
13453457-1745540 145.83 8.60 8.07 0.42 2.96e-15 3 5
13480284-3047015 127.63 8.52 7.99 0.44 2.69e-15 1 5
14132439+0623049 160.85 8.71 8.17 0.44 2.67e-15 3 5
14234021+1700414 152.30 8.62 8.09 0.46 2.96e-15 3 5
14580053-0628446 146.96 8.59 8.05 0.44 2.62e-15 3 5
15002742-3103434 146.92 8.61 8.07 0.44 2.61e-15 3 5
15105761+5227307 87.26 8.12 7.58 0.46 3.40e-15 3 5
15394779-2548505 285.70 9.39 8.85 0.43 2.63e-15 3 5
15441980-2221345 176.76 8.82 8.28 0.44 2.63e-15 3 5
16052340+2230276 183.75 8.86 8.33 0.44 2.27e-15 3 5
16254360+4918515 208.65 9.07 8.54 0.45 2.90e-15 3 5
16294075+4041131 135.22 7.57 7.57 0.44 2.81e-15 3 4
16321645+3714014 138.25 8.01 8.01 0.45 2.63e-15 3 4
16403747+3913172 155.20 8.65 8.12 0.44 2.78e-15 3 5
16413261+6136056 90.46 8.10 7.57 0.45 3.34e-15 3 5
16460011+0711221 141.76 8.61 8.07 0.42 2.17e-15 3 5
17040663+0856247 157.17 8.64 8.11 0.43 2.17e-15 3 5
18353178+1738285 231.67 9.09 8.55 0.45 2.18e-15 3 5
18365135+5126046 131.82 8.52 7.98 0.43 2.92e-15 1 5
18433548+7949573 216.15 9.07 8.54 0.44 3.82e-15 3 5
20132145+6303444 165.82 8.75 8.22 0.44 3.76e-15 3 5
20374210-0144200 311.86 9.48 8.95 0.44 2.48e-15 1 5
20464968+0335466 201.29 8.97 8.44 0.44 2.30e-15 3 5
21040848-4332025 73.05 7.91 7.37 0.44 2.24e-15 3 5
21171417+1823557 120.17 8.42 7.89 0.44 2.62e-15 3 5
21222292-5600143 293.74 9.33 8.80 0.45 2.77e-15 1 5
21320220-3342538 128.23 8.48 7.95 0.45 2.35e-15 3 5
21581803-7126323 55.56 6.36 6.36 0.38 2.63e-15 3 3
22085594-2713224 37.55 7.24 6.71 0.42 2.37e-15 3 5
22235753+3222007 92.67 8.13 7.60 0.45 2.97e-15 3 5
22501970+1054125 339.45 9.62 9.09 0.44 3.02e-15 3 5
22525925+1149345 96.37 8.18 7.65 0.45 3.02e-15 3 5
23205406+2105489 104.30 8.24 7.71 0.45 3.37e-15 3 5
23511905-2758279 141.65 8.61 8.08 0.44 3.09e-15 3 5
00094638+2828304 116.52 8.35 7.81 0.43 4.05e-15 3 5
00322920-4227264 151.34 8.66 8.13 0.42 3.41e-15 1 5
00410887+2315533 194.30 8.90 8.37 0.44 4.22e-15 3 5
00500567+0711347 164.89 8.76 8.22 0.44 4.13e-15 3 5
01023038-1932107 231.22 9.17 8.63 0.45 4.23e-15 3 5
01283678-7209040 157.82 8.72 8.18 0.44 3.67e-15 3 5
01525688-1819592 167.17 8.85 8.32 0.44 5.04e-15 3 5
02141725+0735183 301.97 8.31 8.31 0.44 6.63e-15 1 4
03101214+1913163 132.84 8.53 8.00 0.43 7.78e-15 3 5
03222030-4121454 271.98 9.34 8.80 0.42 6.53e-15 3 5
03322054-2939154 143.21 8.55 8.02 0.44 7.43e-15 1 5
03331795-5143531 301.21 9.35 8.82 0.44 5.49e-15 3 5
05172613-6236346 170.59 8.77 8.24 0.42 5.05e-15 1 5
05223013-1504527 228.80 9.14 8.61 0.43 1.00e-14 3 5
05292545-2107258 121.77 8.44 7.90 0.44 1.09e-14 3 5
06124385-1415522 152.39 8.70 8.17 0.44 1.05e-14 3 5
06214715+5256410 126.63 8.56 8.02 0.43 7.77e-15 3 5
06555233-7044597 163.20 8.23 8.23 0.43 4.08e-15 3 4
07075982-6627179 158.47 8.83 8.30 0.44 4.63e-15 1 5
07154058+4249209 211.62 9.02 8.48 0.44 8.16e-15 3 5
08005651+5630560 121.18 8.43 7.90 0.44 6.68e-15 3 5
08032163+0812222 221.54 9.06 8.53 0.45 1.06e-14 3 5
08322044+4121322 109.00 8.29 7.75 0.45 7.26e-15 3 5
08445813-1004370 288.37 9.28 8.74 0.42 8.34e-15 1 5
10380182+2809153 182.06 8.81 8.27 0.45 5.40e-15 3 5
10573117+0541560 232.26 8.55 8.55 0.45 5.09e-15 3 4
11234830-3438134 143.87 8.58 8.04 0.44 4.18e-15 1 5
11312648+8018446 165.41 8.90 8.36 0.45 5.17e-15 3 5
11551655-1157593 89.26 7.33 7.33 0.44 4.32e-15 3 4
12054301+3904007 166.96 8.75 8.22 0.44 4.17e-15 3 5
12491494-4245421 62.57 7.78 7.25 0.44 3.31e-15 3 5
12582822+1236305 373.90 9.58 9.05 0.46 2.89e-15 3 5
13044144-1508574 87.46 8.10 7.57 0.45 3.23e-15 3 5
13060232-5545294 223.97 9.07 8.54 0.43 3.20e-15 3 5
13442150+5551212 164.13 8.69 8.15 0.42 3.65e-15 3 5
13460112-3719586 122.45 8.42 7.89 0.44 2.94e-15 1 5
14074469+0712571 111.38 8.35 7.81 0.46 2.67e-15 3 5
14345520+0851123 234.07 9.13 8.60 0.45 2.49e-15 3 5
15024412-4151378 174.53 8.76 8.23 0.43 2.86e-15 3 5
15113284+0936448 152.08 8.78 8.24 0.47 2.38e-15 3 5
15142554-1439186 115.03 8.43 7.90 0.45 2.58e-15 3 5
15212223+4824573 118.76 8.37 7.83 0.45 3.11e-15 3 5
15563641+4152501 153.30 8.63 8.63 0.44 2.81e-15 3 4
16424238-6452447 202.06 8.93 8.39 0.44 2.43e-15 3 5
17070622-7047518 74.92 8.11 7.58 0.43 2.52e-15 3 5
17121363+3010042 80.53 7.28 7.28 0.44 2.41e-15 1 4
17145544+0612439 100.11 8.32 7.78 0.47 2.06e-15 3 5
17214521+7550552 10.81 6.11 5.57 0.43 3.88e-15 1 5
17574651-0107536 320.05 9.60 9.06 0.46 2.37e-15 3 5
18032239+2905298 96.78 8.24 7.71 0.44 2.23e-15 3 5
18033857+1202132 204.18 8.96 8.42 0.43 2.20e-15 3 5
18132371+6330542 119.55 8.41 7.88 0.43 3.05e-15 3 5
18215070+7521289 237.12 9.16 8.63 0.45 3.56e-15 3 5
18363492+5745505 297.63 9.32 8.79 0.44 3.05e-15 3 5
18491812+2225196 220.29 9.03 8.49 0.43 2.18e-15 3 5
21153575-2523372 210.89 9.00 8.47 0.43 2.21e-15 3 5
21504749-3639558 284.22 9.26 8.73 0.43 2.35e-15 3 5
22091251-1244583 235.30 9.04 8.50 0.45 2.48e-15 3 5
22121042-2749383 121.93 8.45 7.91 0.42 2.37e-15 3 5
23122184+1452013 309.04 9.37 8.83 0.44 3.16e-15 3 5
23152913+2507132 113.07 7.34 7.34 0.44 3.37e-15 3 4
00195658-5108517 47.74 7.51 6.97 0.45 3.77e-15 3 5
00332546+0751214 186.99 8.94 8.41 0.45 4.04e-15 3 5
01350342-0054274 336.04 9.59 9.05 0.46 5.17e-15 3 5
01404109-0722568 312.77 9.51 8.97 0.44 5.34e-15 3 5
02191447+3442316 145.12 8.61 8.08 0.45 5.94e-15 3 5
02311168-0256344 79.16 8.02 7.49 0.44 6.81e-15 3 5
03065876-5312301 236.98 9.09 8.56 0.44 5.49e-15 3 5
03184099-4142028 272.75 9.27 9.27 0.45 6.53e-15 3 4
03285451-0414423 147.61 8.78 8.24 0.43 8.97e-15 3 5
03331319+3611037 61.68 6.57 6.57 0.44 8.16e-15 3 4
04335439-6049057 252.07 9.18 8.65 0.44 5.08e-15 3 5
